"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-02","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","76","H,,S","87",",,W","61",",,W","   30",",,W","   30",",,W","16.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-03","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","83",",,W","63",",,W","  190",",,W","  200",",,W","10.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-04","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","79",",,W","58",",,W","  240",",,W","  250",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-05","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","64","H,,S","74",",,W","54",",,W","   10",",,W","   10",",,W","19.9",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-06","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","77",",,W","59",",,W","  290",",,W","  290",",,W","15.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-07","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","83",",,W","60",",,W","  280",",,W","  290",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-08","8.05",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","69","H,,S","77",",,W","60",",,W","  230",",,W","  240",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-09","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","83",",,W","59",",,W","  350",",,W",,,"8.9",",,W",,
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-10","5.37",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","71","H,,S","84",",,W","61",",,W","  330",",,W","  290",",,W","12.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-11","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","73","H,,S","86",",,W","62",",,W","  360",",,W","  360",",,W","19.9",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-12","6.04",",,W",,,"0.30",",,W,2400","0.0","T,,W","0.0",",,W","74","H,,S","83",",,W","62",",,W","  160",",,W","  160",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-13","4.92",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","71","H,,S","83",",,W","60",",,W","  220",",,W","  190",",,W","8.9",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-14","11.63",",,W",,,"1.20",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","65",",,W","59",",,W","  220",",,W","  220",",,W","21.0",",,W","28.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-15","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","71",",,W","57",",,W","  190",",,W","  190",",,W","15.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-16","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","77",",,W","58",",,W","  360",",,W","  330",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-17","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","81",",,W","57",",,W","  350",",,W","  330",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-18","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","72","H,,S","86",",,W","59",",,W","  340",",,W","  360",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-19","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","75","H,,S","89",",,W","61",",,W","   20",",,W","   30",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-20","9.40",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","73",",,W","58",",,W","  270",",,W","  230",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-21","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","62","H,,S","72",",,W","58",",,W","  200",",,W","  190",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-22","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","80",",,W","54",",,W","   20",",,W","   20",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-23","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","82",",,W","57",",,W","   10",",,W","   10",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-24","5.14",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","75",",,W","54",",,W","  190",",,W","  190",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-25","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","78",",,W","54",",,W","  350",",,W","  360",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-26","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","83",",,W","57",",,W","   30",",,W","   40",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-27","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","85",",,W","58",",,W","  230",",,W","  200",",,W","10.1",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-28","5.82",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","70","H,,S","74",",,W","60",",,W","  230",",,W","  240",",,W","18.1",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-29","12.97",",,W",,,"1.28",",,W,2400","0.0",",,W","0.0",",,W","67","H,,S","72",",,W","56",",,W","  210",",,W","  210",",,W","35.1",",,W","46.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-30","10.51",",,W",,,"0.40",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","68",",,W","55",",,W","  200",",,W","  200",",,W","19.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-08-31","12.97",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","63","H,,S","66",",,W","61",",,W","  210",",,W","  210",",,W","25.1",",,W","30.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-01","11.18",",,W",,,"0.23",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","67",",,W","57",",,W","  220",",,W","  230",",,W","19.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-02","8.50",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","59","H,,S","67",",,W","52",",,W","  270",",,W","  270",",,W","17.0",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-03","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","51",",,W","  220",",,W","  230",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-04","6.49",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","65",",,W","50",",,W","   30",",,W","   30",",,W","12.1",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-05","7.83",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","69",",,W","48",",,W","  220",",,W","  270",",,W","16.1",",,W","31.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-06","5.37",",,W",,,"0.21",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","61",",,W","53",",,W","  130",",,W","  130",",,W","12.1",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-07","3.36",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","70",",,W","56",",,W","  250",",,W","  260",",,W","8.9",",,W","13.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-08","5.37",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","73",",,W","56",",,W","  140",",,W","  150",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-09","7.38",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","76",",,W","57",",,W","   30",",,W","   30",",,W","14.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-10","8.05",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","77",",,W","58",",,W","   10",",,W","  350",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-11","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","68","H,,S","81",",,W","59",",,W","   20",",,W","   20",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-12","4.70",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","69","H,,S","80",",,W","58",",,W","  310",",,W","  310",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-13","6.71",",,W",,,"0.02",",,W,2400","0.0",",,W","0.0",",,W","65","H,,S","69",",,W","55",",,W","  220",",,W","  230",",,W","16.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-14","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","62",",,W","51",",,W","  210",",,W","  200",",,W","15.0",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-15","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","64",",,W","50",",,W","  190",",,W","  220",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-16","4.25",",,W",,,"0.04",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","68",",,W","50",",,W","  270",",,W","  220",",,W","10.1",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-17","8.50",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","65",",,W","55",",,W","  220",",,W","  220",",,W","21.0",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-18","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","67",",,W","55",",,W","  150",",,W","  190",",,W","10.1",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-19","9.62",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","70",",,W","58",",,W","  230",",,W","  230",",,W","21.0",",,W","29.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-20","15.21",",,W",,,"0.16",",,W,2400","0.0",",,W","0.0",",,W","66","H,,S","73",",,W","54",",,W","  220",",,W","  210",",,W","23.9",",,W","31.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-21","6.04",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","49",",,W","  290",",,W","  290",",,W","14.1",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-22","4.47",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","66",",,W","46",",,W","  290",",,W","  300",",,W","10.1",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-23","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","69",",,W","47",",,W","  250",",,W","  220",",,W","12.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-24","5.59",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","72",",,W","52",",,W","   10",",,W","  200",",,W","16.1",",,W","19.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-25","5.82",",,W",,,"0.08",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","60",",,W","55",",,W","   20",",,W","   20",",,W","18.1",",,W","23.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-26","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","50",",,W","  350",",,W","  270",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-27","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","64",",,W","45",",,W","  340",",,W","  340",",,W","21.0",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-28","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","70",",,W","49",",,W","   20",",,W","   20",",,W","21.9",",,W","28.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-29","4.25",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","71",",,W","48",",,W","  300",",,W","  280",",,W","8.9",",,W","10.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-09-30","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","50",",,W","  210",",,W","  270",",,W","8.9",",,W","12.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-01","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","70",",,W","49",",,W","  290",",,W","  270",",,W","10.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-02","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","57","H,,S","60",",,W","50",",,W","  350",",,W","  350",",,W","13.0",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-03","10.74",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","67",",,W","52",",,W","  360",",,W","  350",",,W","19.9",",,W","25.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-04","8.28",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","73",",,W","50",",,W","   10",",,W","   20",",,W","15.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-05","3.58",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","74",",,W","49",",,W","   20",",,W","  280",",,W","10.1",",,W","13.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-06","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","65",",,W","50",",,W","  130",",,W","  110",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-07","4.92",",,W",,,"0.39",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","61",",,W","57",",,W","  210",",,W","  200",",,W","15.0",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-08","2.46",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","60","H,,S","66",",,W","56",",,W","  230",",,W","  180",",,W","8.1",",,W","10.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-09","5.82",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","61","H,,S","67",",,W","54",",,W","  210",",,W","  210",",,W","13.0",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-10","10.51",",,W",,,"1.13",",,W,2400","0.0",",,W","0.0",",,W","63","H,,S","70",",,W","56",",,W","  200",",,W","  190",",,W","31.1",",,W","45.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-11","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","64",",,W","51",",,W","  210",",,W","  190",",,W","14.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-12","6.26",",,W",,,"0.18",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","65",",,W","51",",,W","  180",",,W","  190",",,W","14.1",",,W","18.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-13","7.16",",,W",,,"0.05",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","62",",,W","49",",,W","  350",",,W","  350",",,W","13.0",",,W","15.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-14","11.18",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","59",",,W","50",",,W","   10",",,W","   10",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-15","7.61",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","55","H,,S","70",",,W","49",",,W","   10",",,W","   20",",,W","17.0",",,W","21.9",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-16","2.91",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","68",",,W","48",",,W","   40",",,W","  280",",,W","10.1",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-17","2.91",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","59","H,,S","67",",,W","53",",,W","  220",",,W","  200",",,W","8.9",",,W","12.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-18","4.47",",,W",,,"0.15",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","59",",,W","55",",,W","  140",",,W","  150",",,W","8.1",",,W","10.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-19","5.82",",,W",,,"0.01",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","54",",,W","  350",",,W","  350",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-20","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","57","H,,S","64",",,W","51",",,W","  290",",,W","  290",",,W","10.1",",,W","13.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-21","2.91",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","54","H,,S","61",",,W","47",",,W","  260",",,W","  260",",,W","8.9",",,W","13.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-22","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","61",",,W","48",",,W","   10",",,W","  360",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-23","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","51","H,,S","55",",,W","45",",,W","   10",",,W","   10",",,W","14.1",",,W","16.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-24","6.49",",,W",,,"0.00","T,,W,2400","0.0",",,W","0.0",",,W","51","H,,S","59",",,W","48",",,W","   20",",,W","   20",",,W","17.0",",,W","21.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-25","7.61",",,W",,,"0.35",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","67",",,W","48",",,W","  200",",,W","  180",",,W","23.0",",,W","32.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-26","10.29",",,W",,,"0.27",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","54",",,W","50",",,W","  150",",,W","  220",",,W","19.9",",,W","28.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-27","3.80",",,W",,,"0.00",",,W,2400","0.0",",,W","0.0",",,W","53","H,,S","61",",,W","46",",,W","   30",",,W","   30",",,W","12.1",",,W","14.1",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-28","6.26",",,W",,,"0.13",",,W,2400","0.0",",,W","0.0",",,W","54","H,,S","57",",,W","52",",,W","  180",",,W","  180",",,W","14.1",",,W","17.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-29","10.51",",,W",,,"0.07",",,W,2400","0.0",",,W","0.0",",,W","56","H,,S","59",",,W","54",",,W","  200",",,W","  200",",,W","18.1",",,W","23.0",",,W"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","47.4444","-122.3138","112.8","2015-10-30","14.99",",,W",,,"0.76",",,W,2400","0.0",",,W","0.0",",,W","58","H,,S","63",",,W","53",",,W","  220",",,W","  200",",,W","30.0",",,W","45.0",",,W"
